,Unnamed: 0,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address,zipcode,label
1561,,1302523-DCA,Business,3/31/13,"MY NEW PARKING, INC.",,1484,JEROME AVE,,BRONX,NY,10452.0,3475388602,Bronx,2.0,1484 jerome avenue,10452.0,False
1562,,0984236-DCA,Business,3/31/21,61 JANE PARKING CORP.,,61,JANE ST,,NEW YORK,NY,10014.0,2122436303,Manhattan,1.0,61 jane street,10014.0,True
1563,,1257424-DCA,Business,3/31/13,"IMPERIAL PARKING (U.S.), INC",,279,AVENUE C,,NEW YORK,NY,10009.0,2129378660,Manhattan,1.0,279 avenuenue c,10009.0,False
1564,,1137052-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,56,N MOORE ST,,NEW YORK,NY,10013.0,2126296602,Manhattan,1.0,56 north moore street,10013.0,True
1565,,2081153-DCA,Business,3/31/21,200 EAST END AVENUE PARKING CORP,,200,E END AVE,,NEW YORK,NY,10128.0,2127367171,Manhattan,1.0,200 east end avenue,10128.0,True
1566,,0924106-DCA,Business,3/31/11,RAPID EAST 38TH STREET CORP.,,80,PARK AVE,,NEW YORK,NY,10016.0,2128661000,Manhattan,1.0,80 park avenue,10016.0,False
1567,,1198215-DCA,Business,3/31/21,GOLD/PEARL PARKING CORP.,,2,GOLD ST,,NEW YORK,NY,10038.0,2127367171,Manhattan,1.0,2 gold street,10038.0,True
1568,,2083950-DCA,Business,3/31/21,PARK LANE HOTEL GARAGE LLC,,36-38,CENTRAL PARK S,,NEW YORK,NY,10019.0,6465840409,Manhattan,1.0,36-38 central park s,10019.0,False
1569,,1415772-DCA,Business,3/31/21,QUIK PARK EAST 46TH STREET LLC,,300,E 46TH ST,,NEW YORK,NY,10017.0,2128322066,Manhattan,1.0,300 east 46th street,10017.0,False
1570,,1300924-DCA,Business,1/3/11,"ALLIANCE ELEMENT PARKING, LLC",,555,W 59TH ST,,NEW YORK,NY,10019.0,2125810535,Manhattan,1.0,555 west 59th street,10019.0,True
1571,,1202660-DCA,Business,3/31/11,"KINNEY PARKING SYSTEM, INC.",,211,E 57TH ST,,NEW YORK,NY,10022.0,2125025490,Manhattan,1.0,211 east 57th street,10022.0,False
1572,,1172406-DCA,Business,3/31/21,PARK KWIK LLC,,55,WASHINGTON ST,,BROOKLYN,NY,11201.0,2129745840,Brooklyn,3.0,55 washington street,11201.0,False
1573,,1399460-DCA,Business,3/31/13,330 THIRD PARKING CORP.,,514,W 168TH ST,,NEW YORK,NY,10032.0,2122435900,Manhattan,1.0,514 west 168th street,10032.0,False
1574,,1292226-DCA,Business,3/31/11,LA FAMILIA PARKING GARAGE CORP.,,2346,RYER AVE,,BRONX,NY,10458.0,7188293655,Bronx,2.0,2346 ryer avenue,10458.0,False
1575,unattended ,1096744-DCA,Business,3/3/15,"uCENTRAL PARKING SYSTEM OF NEW YORK,INC.",,776,AVENUE OF THE AMERICAS,,NEW YORK,NY,10001.0,2122521673,Manhattan,1.0,776 avenuenue of the americas,10001.0,False
1576,,0992413-DCA,Business,3/31/21,CASTLE PARKING CORP.,,2846,WEBSTER AVE,,BRONX,NY,10458.0,7189334751,Bronx,2.0,2846 webster avenue,10458.0,False
1577,,1122008-DCA,Business,3/31/21,CHAMPION PARKING 75 LLC,,370,E 76TH ST,,NEW YORK,NY,10021.0,2123085959,Manhattan,1.0,370 east 76th street,10021.0,False
1578,,2034907-DCA,Business,3/31/17,QUIK PARK LINC MANAGMENT LLC,,20,N 5TH ST,,BROOKLYN,NY,11249.0,2128322066,Brooklyn,3.0,20 north 5th street,11249.0,False
1579,,0369201-DCA,Business,3/31/21,VALOR PARKING LLC,,235,E 45TH ST,,NEW YORK,NY,10017.0,212-686-9800,Manhattan,1.0,235 east 45th street,10017.0,True
1580,,0368705-DCA,Business,3/31/21,AMBER PARK LLC,,101,E 13TH ST,,NEW YORK,NY,10003.0,2126869800,Manhattan,1.0,101 east 13th street,10003.0,True
1581,,1213869-DCA,Business,3/31/21,BROADWAY & 64TH PARKING LLC,ICON PARKING,1900,BROADWAY,,NEW YORK,NY,10023.0,212-686-9800,Manhattan,1.0,1900 broadway,10023.0,True
1582,,1313007-DCA,Business,3/31/17,REDBALL PARKING LLC,,142,E 31ST ST,,NEW YORK,NY,10016.0,2126832056,Manhattan,1.0,142 east 31st street,10016.0,True
1583,,2083115-DCA,Business,3/31/21,SYLVAN WINDSOR PARKING LLC,,10724,71ST RD,,FOREST HILLS,NY,11375.0,718-575-9768,Queens,4.0,10724 71st road,11375.0,False
1584,,2000995-DCA,Business,3/31/21,PARK RIGHT CORPORATION,,415,GREENWICH ST,,NEW YORK,NY,10013.0,2122624771,Manhattan,1.0,415 greenwich street,10013.0,True
1585,,0427177-DCA,Business,3/31/17,205 EAST 38TH STREET PARKING LLC,,205,E 38TH ST,,NEW YORK,NY,10016.0,2126869800,Manhattan,1.0,205 east 38th street,10016.0,True
1586,,1308709-DCA,Business,3/31/17,BELMONT PARKING LLC,,113,E 84TH ST,,NEW YORK,NY,10028.0,2122889170,Manhattan,1.0,113 east 84th street,10028.0,True
1587,,0955232-DCA,Business,3/31/19,PARK BRIAR GARAGE,,11045,QUEENS BLVD,,FOREST HILLS,NY,11375.0,2127367171,Queens,4.0,11045 queens boulevardd,11375.0,False
1588,,0900653-DCA,Business,3/31/13,DEPENDABLE PARKING LLC,DEPENDABLE PARKING LLC,230,W 55TH ST,,NEW YORK,NY,10019.0,2126869800,Manhattan,1.0,230 west 55th street,10019.0,False
1589,,1116799-DCA,Business,3/31/21,EAST 97TH PARKING CORP.,,175,E 96TH ST,,NEW YORK,NY,10128.0,2123488364,Manhattan,1.0,175 east 96th street,10128.0,True
1590,,0835271-DCA,Business,3/31/21,NEW YORK PARKING 54TH ST. CORP.,,527,MADISON AVE,,NEW YORK,NY,10022.0,2122493344,Manhattan,1.0,527 madison avenue,10022.0,False
1591,,1343452-DCA,Business,3/31/15,"ST. NICHOLAS PARKING MGMT, LLC",,673,SAINT NICHOLAS AVE,,NEW YORK,NY,10030.0,2127957275,Manhattan,1.0,673 saint nicholas avenue,10030.0,False
1592,,1036915-DCA,Business,3/31/21,160 PARKING CORP.,,160,E 65TH ST,,NEW YORK,NY,10065.0,2127367171,Manhattan,1.0,160 east 65th street,10065.0,False
1593,,1139987-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,267,W 47TH ST,,NEW YORK,NY,10036.0,2126296602,Manhattan,1.0,267 west 47th street,10036.0,True
1594,,1062413-DCA,Business,3/31/21,HILLTOP PARKING CORP.,,305,E 182ND ST,,BRONX,NY,10457.0,7183649580,Bronx,2.0,305 east 182nd street,10457.0,False
1595,,1290964-DCA,Business,3/31/13,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,100,W 93RD ST,,NEW YORK,NY,10025.0,2125025490,Manhattan,1.0,100 west 93rd street,10025.0,True
1596,,1412773-DCA,Business,3/31/21,RECTOR WEST PARKING LLC,,200,RECTOR PL,,NEW YORK,NY,10280.0,2127864796,Manhattan,1.0,200 rector place,10280.0,False
1597,,1385878-DCA,Business,3/31/15,BUZZ PARKING & MGMT CORP.,,14,KENMARE ST,,NEW YORK,NY,10012.0,7182850102,Manhattan,1.0,14 kenmare street,10012.0,False
1598,,1257136-DCA,Business,3/31/17,"SYD PARKING, LLC",,405,E 56TH ST,,NEW YORK,NY,10022.0,2127504274,Manhattan,1.0,405 east 56th street,10022.0,False
1599,,1311252-DCA,Business,3/31/13,BRADY PARKING INC.,,800,BRADY AVE,,BRONX,NY,10462.0,7185973232,Bronx,2.0,800 brady avenue,10462.0,True
1600,,1306466-DCA,Business,3/31/19,REALITY PARKING LLC,ICON,900,8TH AVE,,NEW YORK,NY,10019.0,2126869800,Manhattan,1.0,900 8th avenue,10019.0,False
1601,,0961850-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,45,E END AVE,,NEW YORK,NY,10028.0,2126296602,Manhattan,1.0,45 east end avenue,10028.0,True
1602,,1346393-DCA,Business,3/31/15,"UNION ST. PARKING, INC.",,3819,UNION ST,,FLUSHING,NY,11354.0,5165893058,Queens,4.0,3819 union street,11354.0,False
1603,,1352778-DCA,Business,7/21/10,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,390,GREENWICH ST,,NEW YORK,NY,10013.0,2125025490,Manhattan,1.0,390 greenwich street,10013.0,False
1604,,2057054-DCA,Business,3/31/19,BROOKE PARKING GARAGE INC,,1120,BROOK AVE,,BRONX,NY,10456.0,9175775924,Bronx,2.0,1120 brook avenue,10456.0,False
1605,,0947720-DCA,Business,3/31/21,"ALLIED AUSTIN CO., L.P.",,7020,AUSTIN ST,,FOREST HILLS,NY,11375.0,7182633800,Queens,4.0,7020 austin street,11375.0,False
1606,,1387701-DCA,Business,12/11/14,QUIK PARK TRIBECA II LLC,,450,WASHINGTON ST,,NEW YORK,NY,10013.0,2128322066,Manhattan,1.0,450 washington street,10013.0,True
1607,,2004383-DCA,Business,3/31/15,CENTRAL PARKING SYSTEM OF NEW YORK INC.,,213-217,E 80TH ST,,NEW YORK,NY,10075.0,2125025490,Manhattan,1.0,213-217 east 80th street,10075.0,False
1608,,1461276-DCA,Business,3/31/21,QUIK PARK EAST 102ND STREET GARAGE LLC,,315,E 102ND ST,,NEW YORK,NY,10029.0,2128322066,Manhattan,1.0,315 east 102nd street,10029.0,True
1609,,1305591-DCA,Business,3/31/13,"FIFTH AVENUE CAR PARK, LLC",,1325,5TH AVE,,NEW YORK,NY,10029.0,2129966363,Manhattan,1.0,1325 5th avenue,10029.0,False
1610,,1352234-DCA,Business,3/31/15,STANDARD PARKING CORPORATION,,5100,KINGS PLZ,,BROOKLYN,NY,11234.0,7182537897,Brooklyn,3.0,5100 kings placez,11234.0,False
1611,,0889341-DCA,Business,3/31/21,THOMPSON ST. PARKING CORP.,,221,THOMPSON ST,,NEW YORK,NY,10012.0,2129299404,Manhattan,1.0,221 thompson street,10012.0,False
1612,,1159260-DCA,Business,3/31/13,CLAVER PLACE PARKING CORP.,,12,CLAVER PL,,BROOKLYN,NY,11238.0,7188570822,Brooklyn,3.0,12 claver place,11238.0,False
1613,,1396797-DCA,Business,2/19/12,QUIK PARK HUDSON RIVER 5 LLC,,400,W 63RD ST,,NEW YORK,NY,10069.0,2128322066,Manhattan,1.0,400 west 63rd street,10069.0,False
1614,,1298297-DCA,Business,3/31/11,FN PARKING CORP.,,1829,JEROME AVE,,BRONX,NY,10453.0,9173999429,Bronx,2.0,1829 jerome avenue,10453.0,False
1615,,2077757-DCA,Business,3/31/21,ROGAR LLC,,280,BROADWAY,,NEW YORK,NY,10007.0,2129299404,Manhattan,1.0,280 broadway,10007.0,False
1616,,2077583-DCA,Business,3/31/21,BROOKLYN BRIDGE GARAGE LLC,,360,FURMAN ST,,BROOKLYN,NY,11201.0,6465840409,Brooklyn,3.0,360 furman street,11201.0,True
1617,,0965355-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,132-146,W 51ST ST,,NEW YORK,NY,10019.0,2126296602,,,132-146 west 51st street,10019.0,True
1618,,1465250-DCA,Business,2/28/21,SECURE GARAGE DOOR LLC,,10126,98TH ST,,OZONE PARK,NY,11416.0,7188489477,Queens,4.0,10126 98th street,11416.0,False
1619,,2079187-DCA,Business,3/31/21,BROOKLYN PARKING LLC,,741,61ST ST,,BROOKLYN,NY,11220.0,2123085959,Brooklyn,3.0,741 61st street,11220.0,False
1620,,2083093-DCA,Business,3/31/21,ISABEL PARKING LLC,,951,RIVER AVE,,BRONX,NY,10452.0,6465840409,Bronx,2.0,951 river avenue,10452.0,False
1621,,1307224-DCA,Business,3/31/17,"LIBERTY VIEW PARKING, LLC",,2,RIVER TER,,NEW YORK,NY,10282.0,2128422305,Manhattan,1.0,2 river terrace,10282.0,True
1622,,1126972-DCA,Business,3/31/15,BOBBY CAR PARK LLC,,105,UNDERHILL AVE,,BROOKLYN,NY,11238.0,2122216111,Brooklyn,3.0,105 underhill avenue,11238.0,False
1623,,1400052-DCA,Business,3/31/19,SHERMAN PARKING SYSTEMS INC.,,361,E 161ST ST,,BRONX,NY,10451.0,9149601795,Bronx,2.0,361 east 161st street,10451.0,False
1624,,1241570-DCA,Business,3/31/21,MANHATTAN PARKING 110 LLC,,543,W 110TH ST,,NEW YORK,NY,10025.0,2122227813,Manhattan,1.0,543 west 110th street,10025.0,True
1625,,1223081-DCA,Business,3/31/11,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1975,EASTCHESTER RD,,BRONX,NY,10461.0,7184307021,Bronx,2.0,1975 eastchester road,10461.0,False
1626,,1199957-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",,146,W 57TH ST,,NEW YORK,NY,10019.0,2125025490,Manhattan,1.0,146 west 57th street,10019.0,True
1627,,1010044-DCA,Business,3/31/17,WESTMONT PARKING INC.,,730,COLUMBUS AVE,,NEW YORK,NY,10025.0,2127367171,Manhattan,1.0,730 columbus avenue,10025.0,True
1628,,1286769-DCA,Business,7/18/17,"ALLIANCE RIVERBANK PARKING, LLC",,555,W 42ND ST,,NEW YORK,NY,10036.0,2125810535,Manhattan,1.0,555 west 42nd street,10036.0,True
1629,,1022575-DCA,Business,3/31/21,"101 CAR PARK, LLC",,101,W 23RD ST,,NEW YORK,NY,10011.0,2122216111,Manhattan,1.0,101 west 23rd street,10011.0,True
1630,,1469702-DCA,Business,3/31/19,ML PARKING CORP.,,615,JACKSON AVE,,BRONX,NY,10455.0,3478823966,Bronx,2.0,615 jackson avenue,10455.0,False
1631,,2020001-DCA,Business,3/31/21,44 ELIZABETH STREET PARKING CORP,,44,ELIZABETH ST,,NEW YORK,NY,10013.0,,Manhattan,1.0,44 elizabeth street,10013.0,True
1632,,1078420-DCA,Business,3/31/13,"PENNY LANE CAR PARK, LLC",GGMC,215,E 24TH ST,,NEW YORK,NY,10010.0,2129966363,Manhattan,1.0,215 east 24th street,10010.0,True
1633,,1228867-DCA,Business,3/31/21,QUIK PARK WEST 22 ST. LLC,,235,W 22ND ST,,NEW YORK,NY,10011.0,2128322066,Manhattan,1.0,235 west 22nd street,10011.0,True
1634,,1423051-DCA,Business,3/31/19,"WINDSOR FH CAR PARK, LLC",,10724,71ST RD,,FOREST HILLS,NY,11375.0,2129966363,Queens,4.0,10724 71st road,11375.0,False
1635,,1192245-DCA,Business,3/31/21,231 EAST 94TH STREET PARKING LLC,,231,E 94TH ST,,NEW YORK,NY,10128.0,2128887400,Manhattan,1.0,231 east 94th street,10128.0,False
1636,,0469196-DCA,Business,3/31/11,MEAT MARKET GARAGE INC,,259,MULBERRY ST,,NEW YORK,NY,10012.0,2129893100,Manhattan,1.0,259 mulberry street,10012.0,False
1637,,1313251-DCA,Business,3/31/15,QUIK PARK W. 23RD ST. LLC,QUIK PARK INC.,423,W 23RD ST,,NEW YORK,NY,10011.0,2128322066,Manhattan,1.0,423 west 23rd street,10011.0,False
1638,,0908745-DCA,Business,3/31/21,CHAMPION PARKING 77TH ST. CORP.,,49,E 77TH ST,,NEW YORK,NY,10075.0,2122493344,Manhattan,1.0,49 east 77th street,10075.0,False
1639,,2085989-DCA,Business,3/31/21,CATON PARKING LLC,,33,CATON PL,,BROOKLYN,NY,11218.0,7329058338,Brooklyn,3.0,33 caton place,11218.0,False
1640,,2001455-DCA,Business,3/31/15,PRINCE TNP REALTY LLC,PRINCE PLAZA PARKING,3720,PRINCE ST,,FLUSHING,NY,11354.0,7189393338,Queens,4.0,3720 prince street,11354.0,False
1641,,1310452-DCA,Business,3/31/13,"SUPREME CAR PARK, LLC",,1065,PARK AVE,,NEW YORK,NY,10128.0,2122216111,Manhattan,1.0,1065 park avenue,10128.0,True
1642,,1273564-DCA,Business,3/31/21,MERCURY PARKING LLC,,350,W 50TH ST,,NEW YORK,NY,10019.0,2126869800,Manhattan,1.0,350 west 50th street,10019.0,True
1643,,1416193-DCA,Business,3/31/21,SUPREME 85 PARKING LLC,,85,LIVINGSTON ST,,BROOKLYN,NY,11201.0,718-694-2060,Brooklyn,3.0,85 livingston street,11201.0,True
1644,,0368391-DCA,Business,3/31/11,ALERT GARAGE CORP.,,3017,40TH AVE,,LONG IS CITY,NY,11101.0,7187860643,Queens,4.0,3017 40th avenue,11101.0,False
1645,,1431627-DCA,Business,3/31/21,AD PARKING INC.,,1140,TIFFANY ST,,BRONX,NY,10459.0,7189939003,Bronx,2.0,1140 tiffany street,10459.0,False
1646,,1228853-DCA,Business,3/31/21,"GREENE HOUSE CAR PARK, LLC",GGMC,381,CARLTON AVE,,BROOKLYN,NY,11238.0,2129966363,Brooklyn,3.0,381 carlton avenue,11238.0,False
1647,,0975588-DCA,Business,3/31/21,"ZOOM CAR PARK, INC.",,3130,GRAND CONCOURSE,,BRONX,NY,10458.0,2122216111,Bronx,2.0,3130 grand concourse,10458.0,True
1648,,2017907-DCA,Business,3/31/17,SP PLUS CORPORATION,,1420,YORK AVE,,NEW YORK,NY,10021.0,2125025490,Manhattan,1.0,1420 york avenue,10021.0,True
1649,,2004670-DCA,Business,8/3/14,MANHATTAN PARKING 110 LLC,,543,W 110TH ST,,NEW YORK,NY,10025.0,2124903480,Manhattan,1.0,543 west 110th street,10025.0,True
1650,,2017912-DCA,Business,3/31/21,SP PLUS CORPORATION,,455,MADISON AVE,,NEW YORK,NY,10022.0,2125025490,Manhattan,1.0,455 madison avenue,10022.0,False
1651,,1232453-DCA,Business,3/31/21,MARKET 15 PARKING LLC,,552,AVENUE OF THE AMERICAS,,NEW YORK,NY,10011.0,2126869800,Manhattan,1.0,552 avenuenue of the americas,10011.0,False
1652,,1126181-DCA,Business,3/31/15,F&S PARKING LLC,,331,E 75TH ST,,NEW YORK,NY,10021.0,2123272626,Manhattan,1.0,331 east 75th street,10021.0,False
1653,,2046168-DCA,Business,3/31/21,BOWERY FIRST PARKING LLC,,11,E 1ST ST,,NEW YORK,NY,10003.0,2126869800,Manhattan,1.0,11 east 1st street,10003.0,True
1654,,1364538-DCA,Business,3/31/21,CHAMPION PARKING 81 LLC,,1533,YORK AVE,,NEW YORK,NY,10028.0,2125358005,Manhattan,1.0,1533 york avenue,10028.0,False
1655,,1166505-DCA,Business,3/31/21,MODERN PARKING LLC,,666,5TH AVE,,NEW YORK,NY,10103.0,2126869800,Manhattan,1.0,666 5th avenue,10103.0,True
1656,,1127924-DCA,Business,3/31/21,2 LINCOLN PARKING LLC,,2,LINCOLN PLZ,,NEW YORK,NY,10023.0,2126869800,Manhattan,1.0,2 lincoln placez,10023.0,False
1657,,1096606-DCA,Business,3/31/19,"EMERALD CAR PARK, LLC",,510,E 80TH ST,,NEW YORK,NY,10075.0,2127729802,Manhattan,1.0,510 east 80th street,10075.0,False
1658,,1409584-DCA,Business,5/12/14,PARK RIGHT CORPORATION,,635,W 42ND ST,,NEW YORK,NY,10036.0,7187973093,Manhattan,1.0,635 west 42nd street,10036.0,True
1659,,1269282-DCA,Business,3/31/11,126TH STREET PARKING CORP.,,418,W 127TH ST,,NEW YORK,NY,10027.0,7187880066,Manhattan,1.0,418 west 127th street,10027.0,False
1660,,1362177-DCA,Business,3/31/19,CFS 2907 JFK LLC,AVISTAR AIRPORT PARKING,14921,130TH AVE,,JAMAICA,NY,11436.0,7183222221,Queens,4.0,14921 130th avenue,11436.0,False
1661,,0905554-DCA,Business,3/31/15,50-51 PARKING CORP.,,260,E 143RD ST,,BRONX,NY,10451.0,2124268400,Bronx,2.0,260 east 143rd street,10451.0,False
1662,,0429844-DCA,Business,3/31/21,AFFILIATED PARKING LLC,,247,MADISON AVE,,NEW YORK,NY,10016.0,2126869800,Manhattan,1.0,247 madison avenue,10016.0,False
1663,,1161319-DCA,Business,3/31/11,"ABDULLAH, MUHAMMAD A",MAA PARKING COMPANY,1360,FULTON ST,,BROOKLYN,NY,11216.0,7186366959,Brooklyn,3.0,1360 fulton street,11216.0,True
1664,,1257570-DCA,Business,6/28/11,"ATELIER CAR PARK, LLC",,627,W 42ND ST,,NEW YORK,NY,10036.0,2129966363,Manhattan,1.0,627 west 42nd street,10036.0,False
1665,,2032582-DCA,Business,8/27/17,OASIS AUTO REPAIR & GARAGE CORP,,431,W 202ND ST,,NEW YORK,NY,10034.0,2125442833,Manhattan,1.0,431 west 202nd street,10034.0,False
1666,,2031064-DCA,Business,3/31/21,"PRO PARK AMERICA NEW YORK, LLC",,256,UTICA AVE,,BROOKLYN,NY,11213.0,2125313418,Brooklyn,3.0,256 utica avenue,11213.0,False
1667,,2054215-DCA,Business,3/31/19,PARK LANE GARAGE LLC,,11624,GROSVENOR LN,,RICHMOND HILL,NY,11418.0,6465840409,Queens,4.0,11624 grosvenor lane,11418.0,False
1668,,0982918-DCA,Business,3/31/21,331 50TH ST. PARKING CORP.,,336,W 51ST ST,,NEW YORK,NY,10019.0,2127577247,Manhattan,1.0,336 west 51st street,10019.0,False
1669,,1437468-DCA,Business,3/31/21,"W K PARKING, CORP",,525,E 11TH ST,,NEW YORK,NY,10009.0,2127373279,Manhattan,1.0,525 east 11th street,10009.0,False
1670,,1280410-DCA,Business,3/31/13,"RIVER HOUSE CAR PARK, LLC",,1175,YORK AVE,,NEW YORK,NY,10065.0,2129966363,Manhattan,1.0,1175 york avenue,10065.0,False
1671,,2029345-DCA,Business,3/31/21,189 PKG LLC,,4745,PARK AVE,,BRONX,NY,10458.0,917-731-2034,Bronx,2.0,4745 park avenue,10458.0,False
1672,,1141698-DCA,Business,3/31/15,PINE PARKING CORP.,,111,VARICK ST,,NEW YORK,NY,10013.0,8007985701,Manhattan,1.0,111 varick street,10013.0,False
1673,,2030422-DCA,Business,3/31/21,"KNICKERBOCKER PLAZA CAR PARK, LLC",,1751,2ND AVE,,NEW YORK,NY,10128.0,2129966363  X-14,Manhattan,1.0,1751 2nd avenue,10128.0,False
1674,,2002113-DCA,Business,3/31/15,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,45,E END AVE,,NEW YORK,NY,10028.0,2125025490,Manhattan,1.0,45 east end avenue,10028.0,True
1675,,1066286-DCA,Business,3/31/21,"SANFORD TOWER GARAGE, INC.",,13347,SANFORD AVE,,FLUSHING,NY,11355.0,7183598058,Queens,4.0,13347 sanford avenue,11355.0,False
1676,,1290045-DCA,Business,3/31/11,STANDARD PARKING CORPORATION,,8935,162ND ST,,JAMAICA,NY,11432.0,2129163480,Queens,4.0,8935 162nd street,11432.0,False
1677,,1012474-DCA,Business,3/31/15,ZETA PARKING CORP.,,213,E 80TH ST,,NEW YORK,NY,10075.0,2126501988,Manhattan,1.0,213 east 80th street,10075.0,False
1678,,1218382-DCA,Business,3/31/21,444 MANHATTAN PARKING CORP.,,444,MANHATTAN AVE,,NEW YORK,NY,10026.0,,Manhattan,1.0,444 manhattan avenue,10026.0,False
1679,,1257992-DCA,Business,3/31/15,KEY PARKING LLC,,115,E 9TH ST,,NEW YORK,NY,10003.0,2125810535,Manhattan,1.0,115 east 9th street,10003.0,False
1680,,1016447-DCA,Business,3/31/21,PARADISE GARAGE CORP.,,6260,99TH ST,,REGO PARK,NY,11374.0,2127367171,Queens,4.0,6260 99th street,11374.0,False
1681,,1466684-DCA,Business,3/31/15,"KINNEY PARKING SYSTEM, LLC",,146,W 57TH ST,,NEW YORK,NY,10019.0,2125025490,Manhattan,1.0,146 west 57th street,10019.0,True
1682,,2065872-DCA,Business,3/31/21,PARK AMERICA CORP,,351,E 51ST ST,,NEW YORK,NY,10022.0,2124866888,Manhattan,1.0,351 east 51st street,10022.0,False
1683,,1311251-DCA,Business,3/31/13,2000 PARKING INC.,,2000,WHITE PLAINS RD,,BRONX,NY,10462.0,7185978232,Bronx,2.0,2000 white placeains rd,10462.0,False
1684,,1312936-DCA,Business,3/31/21,"QUIK PARK 82ND STREET, LLC",,350,E 82ND ST,,NEW YORK,NY,10028.0,2128322066,Manhattan,1.0,350 east 82nd street,10028.0,True
1685,,1192927-DCA,Business,3/31/15,QUIK PARK COLUMBIA LLC,QUIK PARK INC.,2561,BROADWAY,,NEW YORK,NY,10025.0,2128322066,Manhattan,1.0,2561 broadway,10025.0,False
1686,,1100556-DCA,Business,3/31/11,"PARK IN AUTO SERVICES, INC.",,75,KENMARE ST,,NEW YORK,NY,10012.0,2129661186,Manhattan,1.0,75 kenmare street,10012.0,False
1687,,0769326-DCA,Business,3/31/21,GALLANT PARKING LLC,,182-184,E 95TH ST,,NEW YORK,NY,10128.0,2126869800,Manhattan,1.0,182-184 east 95th street,10128.0,False
1688,,1461242-DCA,Business,3/31/21,"IMPERIAL PARKING (U.S.), LLC",IMPARK,168-36,90 AVENUE,,JAMAICA,NY,11432.0,2129378660,,,168-36 90 avenuenue,11432.0,False
1689,,2054402-DCA,Business,3/31/21,EASTSIDE 65 PARKING LLC,,200,E 66TH ST,,NEW YORK,NY,10065.0,212-686-9800,Manhattan,1.0,200 east 66th street,10065.0,True
1690,,1262417-DCA,Business,3/31/13,21ST GARAGE LLC,,447,W 35TH ST,,NEW YORK,NY,10001.0,2126270012,Manhattan,1.0,447 west 35th street,10001.0,False
1691,,1181008-DCA,Business,3/31/21,"POST OFFICE GARAGE, LLC",MEYERS PARKING,340,W 31ST ST,,NEW YORK,NY,10001.0,2125025490,Manhattan,1.0,340 west 31st street,10001.0,False
1692,,2064023-DCA,Business,3/31/21,SUPER ELITE PARKING INC,,1872,E TREMONT AVE,,BRONX,NY,10460.0,9174705093,Bronx,2.0,1872 east tremont avenue,10460.0,False
1693,,1313248-DCA,Business,3/31/19,QUIK PARK FG LLC,,500,E 62ND ST,,NEW YORK,NY,10065.0,212-686-9800,Manhattan,1.0,500 east 62nd street,10065.0,False
1694,,0368546-DCA,Business,3/31/21,CREATIVE PARKING LLC,,16,W 16TH ST,,NEW YORK,NY,10011.0,2122429635,Manhattan,1.0,16 west 16th street,10011.0,True
1695,,1439430-DCA,Business,3/31/21,CHAMPION PARKING 90 LLC,,60,E 90TH ST,,NEW YORK,NY,10128.0,2123085959,Manhattan,1.0,60 east 90th street,10128.0,False
1696,,1344944-DCA,Business,3/31/15,"WH PARKING MGMT, LLC",,4320,BROADWAY,,NEW YORK,NY,10033.0,2127957275,Manhattan,1.0,4320 broadway,10033.0,False
1697,,1381723-DCA,Business,3/31/15,PARK SAFE LLC,,2500,FDR DR,,NEW YORK,NY,10016.0,2123404248,Manhattan,1.0,2500 fdr drive,10016.0,False
1698,,2016720-DCA,Business,3/31/21,MONTAGUE PARKING LLC,,180,MONTAGUE ST,,BROOKLYN,NY,11201.0,2126869800,Brooklyn,3.0,180 montague street,11201.0,True
1699,,1308706-DCA,Business,3/31/13,8 EAST 83RD PARKING LLC,,8,E 83RD ST,,NEW YORK,NY,10028.0,2125352890,Manhattan,1.0,8 east 83rd street,10028.0,True
1700,,1159595-DCA,Business,3/31/21,PATRIOT PARKING LLC,,351,GREENWICH ST,,NEW YORK,NY,10013.0,2126869800,Manhattan,1.0,351 greenwich street,10013.0,False
1701,,2016950-DCA,Business,8/15/16,LM PARKING CORP,,250,E 144TH ST,,BRONX,NY,10451.0,914-874-3268,Bronx,2.0,250 east 144th street,10451.0,False
1702,,2082400-DCA,Business,3/31/21,RGL PARKING & TRANSPORTATION LLC,,4129,24TH ST,,LONG ISLAND CITY,NY,11101.0,9178419280,Queens,4.0,4129 24th street,11101.0,False
1703,,1137035-DCA,Business,3/31/13,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1153,YORK AVE,,NEW YORK,NY,10065.0,2126296602,Manhattan,1.0,1153 york avenue,10065.0,False
